4.734000 -0.027007 0.005001 0.005001
4.735000 -0.029007 0.007002 0.005001
4.736000 -0.031008 0.011003 0.005001
4.737000 -0.029007 0.011003 0.003001
4.738000 -0.031008 0.013003 0.005001
4.739000 -0.029007 0.013003 0.003001
4.740000 -0.029007 0.015004 0.007002
4.741000 -0.029007 0.013003 0.005001
4.742000 -0.029007 0.013003 0.005001
4.743000 -0.027007 0.011003 0.005001
4.744000 -0.029007 0.009002 0.005001
4.745000 -0.027007 0.005001 0.005001
4.746000 -0.029007 0.003001 0.005001
4.747000 -0.029007 -0.001000 0.003001
4.748000 -0.027007 -0.001000 0.005001
4.749000 -0.027007 -0.001000 0.003001
4.750000 -0.029007 0.001000 0.007002
4.751000 -0.027007 -0.001000 0.005001
4.752000 -0.029007 0.003001 0.003001
4.753000 -0.027007 0.003001 0.005001
4.754000 -0.029007 0.003001 0.003001
4.755000 -0.029007 0.007002 0.005001
4.756000 -0.029007 0.007002 0.003001
4.757000 -0.027007 0.011003 0.005001
4.758000 -0.029007 0.011003 0.003001
4.759000 -0.027007 0.013003 0.005001
4.760000 -0.027007 0.011003 0.003001
4.761000 -0.027007 0.013003 0.005001
4.762000 -0.029007 0.009002 0.005001
4.763000 -0.031008 0.009002 0.005001
4.764000 -0.029007 0.007002 0.005001
4.765000 -0.029007 0.003001 0.005001
4.766000 -0.029007 -0.001000 0.007002
4.767000 -0.031008 -0.001000 0.005001
4.768000 -0.029007 -0.005001 0.007002
4.769000 -0.029007 -0.005001 0.005001
4.770000 -0.031008 -0.005001 0.005001
4.771000 -0.031008 -0.003001 0.005001
4.772000 -0.031008 -0.001000 0.007002
4.773000 -0.031008 0.001000 0.005001
4.774000 -0.031008 0.001000 0.003001
4.775000 -0.033008 0.005001 0.005001
4.776000 -0.031008 0.005001 0.003001
4.777000 -0.031008 0.007002 0.005001
4.778000 -0.031008 0.009002 0.003001
4.779000 -0.031008 0.011003 0.005001
4.780000 -0.031008 0.009002 0.003001
4.781000 -0.033008 0.007002 0.003001
4.782000 -0.031008 0.009002 0.005001
4.783000 -0.033008 0.007002 0.003001
4.784000 -0.031008 0.005001 0.005001
4.785000 -0.031008 0.003001 0.007002
4.786000 -0.031008 0.001000 0.005001
4.787000 -0.031008 -0.001000 0.005001
4.788000 -0.031008 -0.003001 0.003001
4.789000 -0.031008 -0.003001 0.005001
4.790000 -0.029007 -0.003001 0.003001
4.791000 -0.031008 -0.003001 0.005001
4.792000 -0.031008 0.001000 0.005001
4.793000 -0.033008 0.003001 0.003001
4.794000 -0.033008 0.007002 0.005001
4.795000 -0.033008 0.007002 0.005001
4.796000 -0.033008 0.011003 0.007002
4.797000 -0.033008 0.011003 0.005001
4.798000 -0.033008 0.015004 0.003001
4.799000 -0.033008 0.015004 0.005001
4.800000 -0.035009 0.013003 0.007002
4.801000 -0.033008 0.011003 0.005001
4.802000 -0.035009 0.013003 0.003001
4.803000 -0.033008 0.011003 0.005001
4.804000 -0.033008 0.011003 0.005001
4.805000 -0.031008 0.005001 0.003001
4.806000 -0.033008 0.001000 0.003001
4.807000 -0.031008 -0.001000 0.003001
4.808000 -0.035009 -0.001000 0.005001
4.809000 -0.033008 -0.003001 0.003001
4.810000 -0.033008 -0.005001 0.005001
4.811000 -0.033008 -0.001000 0.003001
4.812000 -0.035009 0.001000 0.005001
4.813000 -0.033008 0.003001 0.005001
4.814000 -0.033008 0.003001 0.005001
4.815000 -0.033008 0.007002 0.005001
4.816000 -0.033008 0.009002 0.003001
4.817000 -0.033008 0.011003 0.005001
4.818000 -0.033008 0.013003 0.003001
4.819000 -0.031008 0.015004 0.005001
4.820000 -0.033008 0.013003 0.003001
4.821000 -0.033008 0.013003 0.005001
4.822000 -0.033008 0.011003 0.003001
4.823000 -0.033008 0.011003 0.005001
4.824000 -0.031008 0.009002 0.005001
4.825000 -0.031008 0.007002 0.005001
4.826000 -0.031008 0.003001 0.005001
4.827000 -0.033008 0.001000 0.005001
4.828000 -0.031008 -0.003001 0.005001
4.829000 -0.033008 -0.001000 0.005001
4.830000 -0.033008 -0.001000 0.003001
4.831000 -0.033008 0.003001 0.003001
4.832000 -0.033008 0.003001 0.005001
4.833000 -0.035009 0.007002 0.005001
4.834000 -0.033008 0.007002 0.005001
4.835000 -0.035009 0.007002 0.003001
4.836000 -0.035009 0.011003 0.005001
4.837000 -0.033008 0.013003 0.003001
4.838000 -0.033008 0.015004 0.005001
4.839000 -0.033008 0.015004 0.003001
4.840000 -0.033008 0.015004 0.005001
4.841000 -0.033008 0.013003 0.003001
4.842000 -0.031008 0.013003 0.005001
4.843000 -0.033008 0.011003 0.003001
4.844000 -0.033008 0.009002 0.005001
4.845000 -0.033008 0.007002 0.005001
4.846000 -0.033008 0.003001 0.005001
4.847000 -0.033008 0.001000 0.003001
4.848000 -0.033008 -0.001000 0.005001
4.849000 -0.033008 -0.001000 0.003001
4.850000 -0.035009 0.001000 0.005001
4.851000 -0.033008 0.001000 0.005001
4.852000 -0.035009 0.003001 0.005001
4.853000 -0.033008 0.005001 0.005001
4.854000 -0.033008 0.009002 0.003001
4.855000 -0.031008 0.009002 0.003001
4.856000 -0.033008 0.009002 0.005001
4.857000 -0.031008 0.013003 0.005001
4.858000 -0.033008 0.013003 0.003001
4.859000 -0.031008 0.013003 0.005001
4.860000 -0.033008 0.013003 0.003001
4.861000 -0.033008 0.013003 0.005001
4.862000 -0.033008 0.011003 0.003001
4.863000 -0.031008 0.009002 0.005001
4.864000 -0.033008 0.007002 0.003001
4.865000 -0.031008 0.005001 0.005001
4.866000 -0.033008 -0.001000 0.003001
4.867000 -0.029007 -0.001000 0.005001
4.868000 -0.029007 -0.005001 0.005001
4.869000 -0.029007 -0.005001 0.003001
4.870000 -0.031008 -0.005001 0.005001
4.871000 -0.031008 -0.003001 0.003001
4.872000 -0.029007 -0.001000 0.007002
4.873000 -0.031008 0.001000 0.005001
4.874000 -0.029007 0.003001 0.003001
4.875000 -0.031008 0.007002 0.005001
4.876000 -0.029007 0.009002 0.003001
4.877000 -0.029007 0.011003 0.005001
4.878000 -0.031008 0.011003 0.003001
4.879000 -0.031008 0.013003 0.005001
4.880000 -0.031008 0.011003 0.003001
4.881000 -0.031008 0.011003 0.005001
4.882000 -0.029007 0.009002 0.003001
4.883000 -0.031008 0.009002 0.005001
4.884000 -0.029007 0.007002 0.005001
4.885000 -0.029007 0.003001 0.005001
4.886000 -0.027007 0.001000 0.005001
4.887000 -0.033008 -0.001000 0.005001
4.888000 -0.029007 -0.005001 0.005001
4.889000 -0.031008 -0.003001 0.005001
4.890000 -0.029007 -0.003001 0.005001
4.891000 -0.031008 -0.001000 0.005001
4.892000 -0.031008 -0.001000 0.005001
4.893000 -0.033008 0.001000 0.003001
4.894000 -0.031008 0.003001 0.005001
4.895000 -0.033008 0.007002 0.003001
4.896000 -0.031008 0.007002 0.005001
4.897000 -0.035009 0.009002 0.005001
4.898000 -0.033008 0.013003 0.005001
4.899000 -0.033008 0.013003 0.003001
4.900000 -0.031008 0.013003 0.005001
4.901000 -0.033008 0.011003 0.003001
4.902000 -0.031008 0.011003 0.005001
4.903000 -0.033008 0.007002 0.003001
4.904000 -0.031008 0.007002 0.005001
4.905000 -0.031008 0.003001 0.005001
4.906000 -0.031008 0.001000 0.005001
4.907000 -0.031008 -0.003001 0.005001
4.908000 -0.031008 -0.003001 0.003001
4.909000 -0.033008 -0.005001 0.007002
4.910000 -0.035009 -0.003001 0.005001
4.911000 -0.033008 -0.001000 0.003001
4.912000 -0.033008 0.001000 0.005001
4.913000 -0.031008 0.003001 0.003001
4.914000 -0.031008 0.005001 0.005001
4.915000 -0.033008 0.007002 0.005001
4.916000 -0.035009 0.011003 0.005001
4.917000 -0.033008 0.011003 0.005001
4.918000 -0.033008 0.013003 0.003001
4.919000 -0.033008 0.013003 0.005001
4.920000 -0.035009 0.013003 0.003001
4.921000 -0.033008 0.013003 0.005001
4.922000 -0.033008 0.009002 0.003001
4.923000 -0.033008 0.011003 0.005001
4.924000 -0.033008 0.007002 0.003001
4.925000 -0.031008 0.005001 0.005001
4.926000 -0.033008 0.003001 0.003001
4.927000 -0.031008 -0.001000 0.005001
4.928000 -0.033008 -0.003001 0.005001
4.929000 -0.033008 -0.001000 0.005001
4.930000 -0.033008 -0.001000 0.007002
4.931000 -0.033008 0.001000 0.005001
4.932000 -0.033008 0.001000 0.003001
4.933000 -0.031008 0.003001 0.005001
4.934000 -0.033008 0.005001 0.005001
4.935000 -0.035009 0.009002 0.005001
4.936000 -0.033008 0.009002 0.005001
4.937000 -0.033008 0.013003 0.007002
4.938000 -0.033008 0.013003 0.005001
4.939000 -0.033008 0.015004 0.003001
4.940000 -0.031008 0.013003 0.005001
4.941000 -0.033008 0.013003 0.003001
4.942000 -0.031008 0.011003 0.005001
4.943000 -0.033008 0.013003 0.005001
4.944000 -0.031008 0.007002 0.005001
4.945000 -0.031008 0.007002 0.005001
4.946000 -0.031008 0.001000 0.003001
4.947000 -0.031008 -0.001000 0.005001
4.948000 -0.029007 -0.003001 0.003001
4.949000 -0.031008 0.001000 0.005001
4.950000 -0.029007 -0.003001 0.003001
4.951000 -0.031008 -0.001000 0.005001
4.952000 -0.029007 0.001000 0.005001
4.953000 -0.031008 0.003001 0.007002
4.954000 -0.031008 0.003001 0.003001
4.955000 -0.031008 0.009002 0.003001
4.956000 -0.029007 0.009002 0.005001
4.957000 -0.031008 0.011003 0.003001
4.958000 -0.031008 0.011003 0.005001
4.959000 -0.031008 0.013003 0.003001
4.960000 -0.031008 0.011003 0.005001
4.961000 -0.031008 0.011003 0.005001
4.962000 -0.031008 0.009002 0.005001
4.963000 -0.031008 0.007002 0.003001
4.964000 -0.031008 0.007002 0.005001
4.965000 -0.029007 0.003001 0.003001
4.966000 -0.029007 0.003001 0.005001
4.967000 -0.027007 -0.005001 0.005001
4.968000 -0.031008 -0.003001 0.003001
4.969000 -0.027007 -0.003001 0.007002
4.970000 -0.029007 -0.001000 0.005001
4.971000 -0.027007 -0.003001 0.007002
4.972000 -0.029007 0.003001 0.005001
4.973000 -0.029007 0.003001 0.003001
4.974000 -0.029007 0.005001 0.005001
4.975000 -0.029007 0.007002 0.005001
4.976000 -0.031008 0.009002 0.005001
4.977000 -0.029007 0.011003 0.005001
4.978000 -0.029007 0.013003 0.003001
4.979000 -0.027007 0.011003 0.005001
4.980000 -0.029007 0.013003 0.003001
4.981000 -0.027007 0.011003 0.005001
4.982000 -0.029007 0.011003 0.005001
4.983000 -0.027007 0.009002 0.005001
4.984000 -0.027007 0.009002 0.003001
4.985000 -0.025006 0.003001 0.005001
4.986000 -0.027007 0.001000 0.003001
4.987000 -0.025006 -0.001000 0.005001
4.988000 -0.027007 -0.003001 0.005001
4.989000 -0.025006 -0.003001 0.003001
4.990000 -0.027007 -0.003001 0.005001
4.991000 -0.025006 -0.001000 0.005001
4.992000 -0.027007 0.001000 0.005001
4.993000 -0.029007 0.003001 0.005001
4.994000 -0.027007 0.003001 0.005001
4.995000 -0.027007 0.007002 0.005001
4.996000 -0.027007 0.007002 0.003001
4.997000 -0.027007 0.011003 0.005001
4.998000 -0.027007 0.011003 0.005001
4.999000 -0.027007 0.011003 0.005001
5.000000 -0.027007 0.011003 0.005001
5.001000 -0.027007 0.011003 0.007002
5.002000 -0.027007 0.009002 0.005001
5.003000 -0.027007 0.009002 0.005001
5.004000 -0.025006 0.005001 0.005001
5.005000 -0.025006 0.003001 0.007002
5.006000 -0.025006 -0.001000 0.003001
5.007000 -0.025006 -0.003001 0.005001
5.008000 -0.025006 -0.007002 0.003001
5.009000 -0.025006 -0.005001 0.005001
5.010000 -0.025006 -0.005001 0.003001
5.011000 -0.025006 -0.001000 0.005001
5.012000 -0.023006 -0.001000 0.003001
5.013000 -0.025006 -0.001000 0.005001
5.014000 -0.023006 0.003001 0.005001
5.015000 -0.023006 0.007002 0.005001
5.016000 -0.023006 0.007002 0.005001
5.017000 -0.023006 0.011003 0.005001
5.018000 -0.023006 0.011003 0.005001
5.019000 -0.023006 0.009002 0.005001
5.020000 -0.023006 0.011003 0.005001
5.021000 -0.021005 0.009002 0.003001
5.022000 -0.021005 0.009002 0.005001
5.023000 -0.021005 0.005001 0.003001
5.024000 -0.021005 0.005001 0.005001
5.025000 -0.023006 0.001000 0.003001
5.026000 -0.019005 -0.001000 0.005001
5.027000 -0.021005 -0.003001 0.007002
5.028000 -0.023006 -0.003001 0.005001
5.029000 -0.021005 -0.005001 0.003001
5.030000 -0.021005 -0.003001 0.005001
5.031000 -0.021005 -0.003001 0.003001
5.032000 -0.023006 -0.001000 0.005001
5.033000 -0.021005 -0.001000 0.005001
5.034000 -0.021005 0.001000 0.005001
5.035000 -0.021005 0.003001 0.005001
5.036000 -0.023006 0.007002 0.005001
5.037000 -0.021005 0.009002 0.005001
5.038000 -0.023006 0.009002 0.005001
5.039000 -0.023006 0.011003 0.005001
5.040000 -0.023006 0.009002 0.005001
5.041000 -0.023006 0.007002 0.005001
5.042000 -0.023006 0.009002 0.003001
5.043000 -0.023006 0.005001 0.005001
5.044000 -0.021005 0.003001 0.003001
5.045000 -0.023006 -0.001000 0.005001
5.046000 -0.021005 -0.005001 0.005001
5.047000 -0.023006 -0.005001 0.003001
5.048000 -0.023006 -0.007002 0.005001
5.049000 -0.021005 -0.007002 0.003001
5.050000 -0.023006 -0.007002 0.005001
5.051000 -0.021005 -0.005001 0.003001
5.052000 -0.023006 -0.001000 0.005001
5.053000 -0.021005 -0.001000 0.005001
5.054000 -0.023006 0.003001 0.003001
5.055000 -0.023006 0.003001 0.005001
5.056000 -0.023006 0.005001 0.003001
5.057000 -0.023006 0.007002 0.005001
5.058000 -0.021005 0.007002 0.003001
5.059000 -0.021005 0.011003 0.005001
5.060000 -0.023006 0.007002 0.003001
5.061000 -0.023006 0.009002 0.005001
5.062000 -0.023006 0.005001 0.003001
5.063000 -0.023006 0.007002 0.005001
5.064000 -0.021005 0.005001 0.005001
5.065000 -0.023006 0.003001 0.005001
5.066000 -0.023006 -0.001000 0.005001
5.067000 -0.025006 -0.003001 0.005001
5.068000 -0.021005 -0.005001 0.005001
5.069000 -0.025006 -0.003001 0.005001
5.070000 -0.023006 -0.003001 0.003001
5.071000 -0.025006 -0.001000 0.005001
5.072000 -0.023006 -0.001000 0.003001
5.073000 -0.023006 0.001000 0.005001
5.074000 -0.023006 0.003001 0.005001
5.075000 -0.025006 0.009002 0.003001
5.076000 -0.025006 0.009002 0.005001
5.077000 -0.027007 0.011003 0.003001
5.078000 -0.025006 0.013003 0.005001
5.079000 -0.025006 0.013003 0.005001
5.080000 -0.025006 0.011003 0.005001
5.081000 -0.027007 0.013003 0.005001
5.082000 -0.025006 0.009002 0.005001
5.083000 -0.027007 0.009002 0.003001
5.084000 -0.023006 0.005001 0.005001
5.085000 -0.025006 0.003001 0.003001
5.086000 -0.025006 0.001000 0.005001
5.087000 -0.025006 -0.001000 0.005001
5.088000 -0.023006 -0.003001 0.003001
5.089000 -0.027007 -0.003001 0.005001
5.090000 -0.025006 -0.001000 0.005001
5.091000 -0.027007 -0.001000 0.005001
5.092000 -0.025006 0.001000 0.005001
5.093000 -0.027007 0.003001 0.003001
5.094000 -0.027007 0.005001 0.005001
5.095000 -0.027007 0.007002 0.003001
5.096000 -0.031008 0.011003 0.005001
5.097000 -0.029007 0.011003 0.003001
5.098000 -0.029007 0.013003 0.005001
5.099000 -0.027007 0.013003 0.003001
5.100000 -0.027007 0.015004 0.005001
5.101000 -0.027007 0.013003 0.003001
5.102000 -0.027007 0.011003 0.005001
5.103000 -0.027007 0.007002 0.003001
5.104000 -0.029007 0.007002 0.005001
5.105000 -0.025006 0.005001 0.005001
5.106000 -0.027007 0.003001 0.005001
5.107000 -0.027007 -0.001000 0.005001
5.108000 -0.027007 -0.003001 0.005001
5.109000 -0.025006 -0.003001 0.005001
5.110000 -0.029007 -0.001000 0.005001
5.111000 -0.027007 0.001000 0.003001
5.112000 -0.027007 0.003001 0.005001
5.113000 -0.027007 0.005001 0.003001
5.114000 -0.027007 0.007002 0.007002
5.115000 -0.027007 0.009002 0.005001
5.116000 -0.029007 0.011003 0.005001
5.117000 -0.027007 0.013003 0.005001
5.118000 -0.029007 0.015004 0.005001
5.119000 -0.029007 0.015004 0.005001
5.120000 -0.029007 0.015004 0.003001
5.121000 -0.027007 0.013003 0.005001
5.122000 -0.027007 0.011003 0.005001
5.123000 -0.027007 0.011003 0.005001
5.124000 -0.027007 0.007002 0.003001
5.125000 -0.025006 0.005001 0.005001
5.126000 -0.025006 0.003001 0.003001
5.127000 -0.025006 0.001000 0.005001
5.128000 -0.027007 -0.001000 0.005001
5.129000 -0.025006 -0.001000 0.005001
5.130000 -0.027007 0.001000 0.005001
5.131000 -0.023006 0.003001 0.005001
5.132000 -0.027007 0.005001 0.003001
5.133000 -0.029007 0.005001 0.005001
5.134000 -0.027007 0.007002 0.005001
5.135000 -0.027007 0.011003 0.005001
5.136000 -0.025006 0.013003 0.003001
5.137000 -0.025006 0.015004 0.005001
5.138000 -0.025006 0.015004 0.005001
5.139000 -0.027007 0.015004 0.007002
5.140000 -0.027007 0.015004 0.005001
5.141000 -0.027007 0.017004 0.005001
5.142000 -0.027007 0.013003 0.005001
5.143000 -0.027007 0.013003 0.007002
5.144000 -0.025006 0.011003 0.005001
5.145000 -0.025006 0.009002 0.007002
5.146000 -0.025006 0.005001 0.005001
5.147000 -0.027007 0.001000 0.005001
5.148000 -0.025006 0.003001 0.005001
5.149000 -0.025006 0.003001 0.003001
5.150000 -0.025006 0.003001 0.005001
5.151000 -0.025006 0.005001 0.003001
5.152000 -0.025006 0.005001 0.005001
5.153000 -0.027007 0.009002 0.005001
5.154000 -0.025006 0.009002 0.005001
5.155000 -0.027007 0.013003 0.005001
5.156000 -0.025006 0.013003 0.005001
5.157000 -0.027007 0.017004 0.003001
5.158000 -0.025006 0.017004 0.005001
5.159000 -0.027007 0.017004 0.003001
5.160000 -0.025006 0.015004 0.005001
5.161000 -0.025006 0.013003 0.003001
5.162000 -0.025006 0.013003 0.005001
5.163000 -0.025006 0.011003 0.003001
5.164000 -0.023006 0.009002 0.005001
5.165000 -0.023006 0.005001 0.005001
5.166000 -0.023006 0.003001 0.005001
5.167000 -0.023006 -0.001000 0.005001
5.168000 -0.023006 -0.001000 0.003001
5.169000 -0.023006 -0.001000 0.005001
5.170000 -0.023006 0.003001 0.005001
5.171000 -0.023006 0.003001 0.005001
5.172000 -0.025006 0.005001 0.005001
5.173000 -0.023006 0.009002 0.003001
5.174000 -0.025006 0.009002 0.005001
5.175000 -0.025006 0.011003 0.003001
5.176000 -0.025006 0.015004 0.005001
5.177000 -0.025006 0.015004 0.005001
5.178000 -0.025006 0.017004 0.005001
5.179000 -0.023006 0.017004 0.003001
5.180000 -0.025006 0.017004 0.005001
5.181000 -0.025006 0.015004 0.005001
5.182000 -0.025006 0.015004 0.003001
5.183000 -0.025006 0.011003 0.005001
5.184000 -0.025006 0.011003 0.005001
5.185000 -0.023006 0.007002 0.005001
5.186000 -0.023006 0.005001 0.005001
5.187000 -0.023006 0.001000 0.005001
5.188000 -0.027007 0.003001 0.007002
5.189000 -0.025006 0.003001 0.005001
5.190000 -0.027007 0.005001 0.003001
5.191000 -0.025006 0.005001 0.005001
5.192000 -0.025006 0.007002 0.003001
5.193000 -0.025006 0.011003 0.005001
5.194000 -0.025006 0.011003 0.005001
5.195000 -0.023006 0.013003 0.005001
5.196000 -0.027007 0.015004 0.003001
5.197000 -0.025006 0.017004 0.005001
5.198000 -0.027007 0.017004 0.003001
5.199000 -0.027007 0.017004 0.005001
5.200000 -0.025006 0.015004 0.005001
5.201000 -0.027007 0.015004 0.005001
5.202000 -0.025006 0.013003 0.003001
5.203000 -0.025006 0.013003 0.005001
5.204000 -0.025006 0.009002 0.003001
5.205000 -0.025006 0.007002 0.005001
5.206000 -0.023006 0.003001 0.005001
5.207000 -0.025006 0.001000 0.005001
5.208000 -0.023006 -0.001000 0.003001
5.209000 -0.025006 0.001000 0.005001
5.210000 -0.025006 0.001000 0.003001
5.211000 -0.025006 0.003001 0.005001
5.212000 -0.025006 0.003001 0.005001
5.213000 -0.025006 0.005001 0.005001
5.214000 -0.025006 0.007002 0.005001
5.215000 -0.027007 0.009002 0.005001
5.216000 -0.025006 0.009002 0.005001
5.217000 -0.025006 0.015004 0.005001
5.218000 -0.025006 0.015004 0.005001
5.219000 -0.027007 0.015004 0.003001
5.220000 -0.025006 0.013003 0.005001
5.221000 -0.025006 0.017004 0.003001
5.222000 -0.025006 0.013003 0.005001
5.223000 -0.025006 0.013003 0.005001
5.224000 -0.025006 0.009002 0.005001
5.225000 -0.025006 0.005001 0.005001
5.226000 -0.025006 0.005001 0.005001
5.227000 -0.025006 0.001000 0.003001
5.228000 -0.025006 0.001000 0.005001
5.229000 -0.025006 0.001000 0.005001
5.230000 -0.025006 0.005001 0.005001
5.231000 -0.025006 0.005001 0.003001
5.232000 -0.027007 0.007002 0.005001
5.233000 -0.025006 0.009002 0.003001
5.234000 -0.027007 0.011003 0.005001
5.235000 -0.023006 0.013003 0.003001
5.236000 -0.025006 0.015004 0.007002
5.237000 -0.023006 0.015004 0.005001
5.238000 -0.023006 0.017004 0.005001
5.239000 -0.023006 0.015004 0.005001
5.240000 -0.023006 0.015004 0.005001
5.241000 -0.023006 0.013003 0.005001
5.242000 -0.025006 0.011003 0.003001
5.243000 -0.023006 0.009002 0.005001
5.244000 -0.021005 0.007002 0.003001
5.245000 -0.021005 0.003001 0.005001
5.246000 -0.021005 -0.001000 0.005001
5.247000 -0.021005 -0.005001 0.005001
5.248000 -0.023006 -0.007002 0.005001
5.249000 -0.021005 -0.007002 0.003001
5.250000 -0.021005 -0.005001 0.005001
5.251000 -0.019005 -0.009002 0.003001
5.252000 -0.021005 -0.007002 0.005001
5.253000 -0.019005 -0.005001 0.003001
5.254000 -0.019005 -0.003001 0.005001
5.255000 -0.019005 -0.003001 0.003001
5.256000 -0.019005 -0.005001 0.005001
5.257000 -0.017004 -0.003001 0.003001
5.258000 -0.019005 -0.003001 0.005001
5.259000 -0.017004 -0.005001 0.003001
5.260000 -0.019005 -0.003001 0.005001
5.261000 -0.019005 -0.005001 0.003001
5.262000 -0.019005 -0.007002 0.005001
5.263000 -0.019005 -0.007002 0.003001
5.264000 -0.019005 -0.009002 0.005001
5.265000 -0.019005 -0.011003 0.003001
5.266000 -0.021005 -0.011003 0.005001
5.267000 -0.019005 -0.015004 0.005001
5.268000 -0.021005 -0.015004 0.005001
5.269000 -0.019005 -0.013003 0.003001
5.270000 -0.021005 -0.013003 0.005001
5.271000 -0.021005 -0.009002 0.003001
5.272000 -0.021005 -0.007002 0.005001
5.273000 -0.021005 -0.003001 0.003001
5.274000 -0.023006 -0.003001 0.005001
5.275000 -0.023006 0.001000 0.005001
5.276000 -0.023006 0.003001 0.005001
5.277000 -0.023006 0.007002 0.005001
5.278000 -0.023006 0.009002 0.003001
5.279000 -0.021005 0.009002 0.005001
5.280000 -0.023006 0.009002 0.003001
5.281000 -0.027007 0.009002 0.005001
5.282000 -0.023006 0.007002 0.003001
5.283000 -0.025006 0.007002 0.005001
5.284000 -0.025006 0.005001 0.003001
5.285000 -0.025006 0.003001 0.005001
5.286000 -0.023006 0.001000 0.003001
5.287000 -0.025006 -0.001000 0.005001
5.288000 -0.025006 -0.001000 0.005001
5.289000 -0.025006 0.001000 0.005001
5.290000 -0.025006 -0.001000 0.003001
5.291000 -0.027007 0.003001 0.005001
5.292000 -0.025006 0.003001 0.005001
5.293000 -0.027007 0.007002 0.007002
5.294000 -0.025006 0.009002 0.005001
5.295000 -0.027007 0.011003 0.005001
5.296000 -0.025006 0.013003 0.005001
5.297000 -0.027007 0.013003 0.003001
5.298000 -0.027007 0.015004 0.005001
5.299000 -0.027007 0.015004 0.005001
5.300000 -0.025006 0.015004 0.005001
5.301000 -0.027007 0.015004 0.003001
5.302000 -0.025006 0.013003 0.005001
5.303000 -0.027007 0.013003 0.005001
5.304000 -0.025006 0.007002 0.005001
5.305000 -0.025006 0.007002 0.003001
5.306000 -0.025006 0.005001 0.005001
5.307000 -0.027007 -0.001000 0.005001
5.308000 -0.025006 0.001000 0.005001
5.309000 -0.027007 -0.001000 0.005001
5.310000 -0.025006 0.003001 0.005001
5.311000 -0.027007 0.003001 0.003001
5.312000 -0.027007 0.005001 0.005001
5.313000 -0.027007 0.007002 0.005001
5.314000 -0.029007 0.009002 0.005001
5.315000 -0.027007 0.009002 0.003001
5.316000 -0.029007 0.013003 0.005001
5.317000 -0.027007 0.013003 0.003001
5.318000 -0.027007 0.015004 0.005001
5.319000 -0.027007 0.015004 0.005001
5.320000 -0.027007 0.015004 0.005001
5.321000 -0.027007 0.013003 0.005001
5.322000 -0.029007 0.013003 0.007002
5.323000 -0.027007 0.011003 0.005001
5.324000 -0.027007 0.009002 0.005001
5.325000 -0.027007 0.005001 0.005001
5.326000 -0.029007 0.005001 0.007002
5.327000 -0.029007 0.003001 0.005001
5.328000 -0.029007 0.003001 0.003001
5.329000 -0.029007 0.003001 0.005001
5.330000 -0.029007 0.005001 0.003001
5.331000 -0.029007 0.005001 0.005001
5.332000 -0.029007 0.007002 0.003001
5.333000 -0.027007 0.009002 0.005001
5.334000 -0.029007 0.011003 0.003001
5.335000 -0.029007 0.011003 0.005001
5.336000 -0.031008 0.013003 0.003001
5.337000 -0.031008 0.015004 0.005001
5.338000 -0.029007 0.015004 0.003001
5.339000 -0.031008 0.017004 0.005001
5.340000 -0.029007 0.015004 0.005001
5.341000 -0.029007 0.015004 0.005001
5.342000 -0.029007 0.011003 0.003001
5.343000 -0.029007 0.011003 0.005001
5.344000 -0.027007 0.007002 0.005001
5.345000 -0.029007 0.007002 0.005001
5.346000 -0.031008 0.003001 0.003001
5.347000 -0.029007 0.003001 0.005001
5.348000 -0.029007 0.001000 0.003001
5.349000 -0.029007 0.003001 0.005001
5.350000 -0.029007 0.003001 0.005001
5.351000 -0.029007 0.005001 0.007002
5.352000 -0.027007 0.007002 0.005001
5.353000 -0.031008 0.007002 0.003001
5.354000 -0.029007 0.011003 0.005001
5.355000 -0.029007 0.009002 0.005001
5.356000 -0.031008 0.015004 0.005001
5.357000 -0.029007 0.015004 0.003001
5.358000 -0.029007 0.015004 0.005001
5.359000 -0.029007 0.013003 0.003001
5.360000 -0.027007 0.013003 0.005001
5.361000 -0.029007 0.009002 0.005001
5.362000 -0.027007 0.011003 0.005001
5.363000 -0.029007 0.007002 0.003001
5.364000 -0.027007 0.007002 0.005001
5.365000 -0.029007 0.005001 0.003001
5.366000 -0.029007 0.003001 0.005001
5.367000 -0.029007 0.001000 0.003001
5.368000 -0.029007 0.001000 0.005001
5.369000 -0.027007 0.001000 0.003001
5.370000 -0.029007 0.003001 0.005001
5.371000 -0.027007 0.003001 0.003001
5.372000 -0.027007 0.005001 0.005001
5.373000 -0.027007 0.007002 0.003001
5.374000 -0.027007 0.009002 0.005001
5.375000 -0.027007 0.011003 0.005001
5.376000 -0.029007 0.013003 0.005001
5.377000 -0.027007 0.013003 0.003001
5.378000 -0.029007 0.013003 0.005001
5.379000 -0.029007 0.013003 0.005001
5.380000 -0.029007 0.013003 0.007002
5.381000 -0.027007 0.011003 0.005001
5.382000 -0.029007 0.009002 0.005001
5.383000 -0.029007 0.007002 0.005001
5.384000 -0.029007 0.005001 0.005001
5.385000 -0.027007 0.001000 0.003001
5.386000 -0.029007 0.001000 0.005001
5.387000 -0.029007 -0.003001 0.003001
5.388000 -0.029007 -0.005001 0.005001
5.389000 -0.027007 -0.005001 0.003001
5.390000 -0.029007 -0.003001 0.005001
5.391000 -0.027007 -0.001000 0.003001
5.392000 -0.029007 0.001000 0.005001
